"row.names","yn","agen","sensn","frn","alcmov"
2283,1,3,1,2,4.91815444130209
2284,0,4,1,1,4.78954841848815
2285,0,4,1,2,4.30726256883058
2286,0,0,0,1,3.05643919968669
2287,0,3,1,1,4.34653578857519
2288,0,0,0,1,2.88442820968041
2289,0,2,1,1,4.8243529618825
2290,0,1,1,1,3.28430106060728
2291,0,1,0,1,3.88284220180448
2292,1,3,1,3,4.62594389266899
2293,0,4,0,1,3.81542895127263
2294,0,4,1,1,5.29630148103504
2295,0,0,0,1,5.76733221441645
2296,0,0,1,1,3.90819549943382
2297,0,4,1,2,4.35398563426519
2298,0,3,1,1,4.94535572153817
2299,0,2,1,1,3.82469985665382
2300,0,3,0,1,4.68787046851666
2301,0,1,0,1,3.04227014007881
2302,0,1,0,1,4.06639996929131
2303,0,0,0,2,2.72103738801519
2304,0,2,0,1,5.3779278049503
2305,0,4,1,2,3.57195193933137
2306,0,3,1,1,5.03687531465124
2307,0,3,0,1,4.00701415629861
2308,0,1,1,1,4.36400810142795
2309,0,2,1,1,3.24851758407527
2310,0,4,1,1,4.47033920833673
2311,1,4,1,3,5.31054666523781
2312,0,0,0,1,3.92161710853068
2313,0,1,0,1,4.69931766397131
2314,0,1,0,1,4.08055947962531
2315,0,1,1,2,4.89293289788862
2316,0,0,1,1,2.4285882384154
2317,0,2,1,1,4.92705784485544
2318,0,1,1,1,4.54225867713645
2319,0,3,1,1,4.77709650910059
2320,0,2,1,1,2.93209310780348
2321,1,0,0,1,4.53840359861588
2322,0,1,1,1,4.18716411357693
2323,0,0,1,1,4.45639714614828
2324,0,2,1,1,4.74064884870257
2325,1,4,1,3,5.53127520962418
2326,0,2,1,1,5.06060932365769
2327,0,3,1,1,3.88796227895586
2328,0,1,0,1,4.39992110373353
2329,0,3,0,1,3.43042952333634
2330,0,3,1,1,2.19232858039558
2331,0,4,1,2,0
2332,0,4,1,1,3.45094330639483
2333,0,0,1,2,4.28286029553278
2334,0,1,1,1,2.60674910305665
2335,1,3,1,3,5.22130373003465
2336,0,4,0,2,3.61630878178823
2337,0,2,0,2,4.01277289473192
2338,0,1,1,1,4.13008322390031
2339,0,2,1,1,5.02102365264763
2340,0,0,0,3,2.88568790758877
2341,0,2,0,1,2.82802859943682
2342,0,3,1,1,5.42093198656186
2343,0,0,0,1,2.22894676116648
2344,1,3,1,2,4.00249193983781
2345,0,0,0,1,3.77037641086135
2346,0,3,1,1,4.45639714614828
2347,0,2,0,1,3.97572781081992
2348,0,0,1,1,1.53039468032289
2349,0,3,0,1,4.63678281433085
2350,0,3,0,2,2.34205552759588
2351,0,2,0,2,2.53242613665466
2352,0,0,0,1,2.68514844663457
2353,0,3,1,1,4.44383894130862
2354,0,3,1,3,5.48505895778141
2355,0,1,0,1,5.59963604736025
2356,0,1,0,1,4.87403499984805
2357,0,4,0,1,4.64850333156832
2358,0,2,0,1,4.93743184500481
2359,0,4,0,3,4.61932753746319
2360,1,1,1,1,4.90786778142858
2361,0,2,0,1,3.04979947474691
2362,0,4,0,2,2.73024432480695
2363,0,2,1,1,2.63394224851104
2364,0,1,0,1,3.45094330639483
2365,0,3,0,1,4.21197646793318
2366,1,3,1,2,5.2040066870768
2367,0,2,1,2,4.64327690079093
2368,0,0,0,2,3.57242820764319
2369,0,3,0,1,3.53637217756925
2370,0,1,1,1,3.74901378960043
2371,0,3,1,3,4.59861693040308
2372,0,2,0,1,4.30833235421597
2373,0,0,1,1,5.11324033846074
2374,0,4,1,2,3.94356333757647
2375,0,4,1,1,4.66036548745635
2376,0,0,0,1,4.31809400904611
2377,0,0,0,1,3.43042952333634
2378,0,2,0,1,4.98827326639763
2379,0,3,1,2,5.39623222507109
2380,0,0,1,1,2.93093228431734
2381,0,1,0,1,3.85883856462634
2382,0,3,1,1,4.99130590075449
2383,0,2,0,1,4.5708131083392
2384,0,4,1,1,5.30525749198447
2385,0,3,1,1,3.76161529921157
2386,0,0,1,1,4.7124431326477
2387,0,1,1,1,4.38179934825668
2388,0,1,1,1,4.40639829598761
2389,0,0,0,1,4.36816519535812
2390,1,4,1,1,4.241132321329
2391,0,1,0,1,4.89495400634945
2392,0,0,1,1,4.49943296160775
2393,0,3,0,2,4.11632344820883
2394,0,4,1,2,4.41373677698072
2395,0,1,0,1,4.82639735142608
2396,0,4,1,1,3.54426644413104
2397,0,3,1,2,4.39081813714717
2398,0,3,0,1,5.0869102079135
2399,0,3,0,1,3.57158783335708
2400,0,3,1,2,2.47317136462162
2401,1,3,1,2,4.51633897228148
2402,0,3,1,1,1.2183427371873
2403,0,1,0,1,2.903512501657
2404,0,2,0,1,4.9104294525625
2405,0,1,0,1,2.34597772468534
2406,0,0,0,1,3.32556881115726
2407,0,1,1,1,4.18152713029026
2408,0,3,0,1,3.55824238486535
2409,0,2,1,1,5.11749471634969
2410,0,3,1,1,2.57006445326262
2411,0,4,0,1,1.92259909267918
2412,1,4,1,2,5.03901308991618
2413,0,0,1,1,0
2414,0,3,1,1,4.63678281433085
2415,0,2,0,1,4.58019419470302
2416,0,4,0,1,4.18059728969354
2417,0,0,1,1,1.7735771610815
2418,0,1,0,1,3.76209997924957
2419,0,1,1,1,4.84219587585635
2420,0,3,0,1,4.16578574166437
2421,0,1,0,1,3.88021200993624
2422,0,2,1,1,4.91212001191749
2423,0,2,0,1,3.55053006399382
2424,0,2,0,1,5.03594203939728
2425,0,2,1,2,4.85269493279078
2426,0,1,1,1,3.91522770375981
2427,0,1,1,1,3.43934912722708
2428,0,0,1,1,3.76575529671517
2429,0,1,0,1,4.23229326747308
2430,0,1,0,1,3.49116528296451
2431,0,0,0,1,0
2432,0,1,0,1,4.82284826727056
2433,0,4,1,1,3.6884947632781
2434,1,4,1,2,3.79059200475608
2435,0,3,0,1,3.94180755300799
2436,0,1,0,1,1.77920936927031
2437,0,2,1,1,4.34653578857519
2438,0,2,1,1,2.75573233896587
2439,1,4,1,2,5.42407733149043
2440,0,4,1,1,4.98223584050568
2441,0,1,0,1,0
2442,0,4,1,1,4.55992777155122
2443,0,3,0,1,4.48318882982221
2444,1,4,1,1,4.52589577466222
2445,0,2,0,1,4.20725713189774
2446,0,4,1,2,3.97832719688591
2447,0,0,0,1,3.78926493204493
2448,0,1,1,1,1.30331527979913
2449,0,2,0,1,4.46169704663232
2450,0,4,1,2,3.76661180853663
2451,0,0,1,1,3.69225215143667
2452,0,3,0,1,4.74767434998257
2453,1,4,1,2,5.15138286640741
2454,0,2,0,1,4.68646211306206
2455,0,2,0,1,4.77738793551676
2456,0,3,0,1,4.77411435601347
2457,0,3,1,1,4.45639714614828
2458,0,4,0,1,4.1260159304543
2459,0,2,0,1,0
2460,0,4,1,2,5.40959477579853
2461,0,3,1,1,4.18793804273415
2462,1,3,0,1,4.82216720044094
2463,0,2,0,1,0
2464,0,4,0,1,5.35877890349057
2465,0,3,0,1,3.67916579530971
2466,0,0,1,1,4.82773697188401
2467,0,2,0,1,2.98184317806595
2468,0,2,0,1,4.26358811461172
2469,0,3,0,2,4.43483404195649
2470,0,2,0,1,2.74580707814095
2471,0,3,0,1,4.32724675951359
2472,0,2,0,2,4.73372661756024
2473,0,0,0,1,1.85049418073801
2474,0,0,0,1,4.82846185865601
2475,0,0,1,3,3.92822136203
2476,0,3,0,1,4.64178875398414
2477,0,0,0,1,4.31941395160406
2478,0,2,1,1,3.55122854316599
2479,0,2,1,1,4.43231476153604
2480,0,4,1,1,5.07555254294591
2481,1,3,1,1,4.10951622402672
2482,1,3,1,1,5.17340671958696
2483,0,3,1,2,3.25309287598338
2484,0,3,0,1,4.24781468651448
2485,1,4,1,3,3.42159399031509
2486,0,4,0,2,5.62649780938209
2487,0,3,0,1,4.76954959304376
2488,0,0,1,1,4.27815306279205
2489,0,1,0,1,5.01279959662457
2490,0,0,0,1,4.27501362626855
2491,0,4,0,1,5.0869102079135
2492,1,2,0,1,4.76455388427818
2493,0,0,0,1,3.91665224282764
2494,0,2,1,1,3.94081657556277
2495,0,1,0,1,3.39435583238687
2496,0,2,0,1,5.4903141678767
2497,0,4,1,1,4.23229326747308
2498,0,4,1,2,5.05461509047671
2499,0,0,0,1,4.70448926498609
2500,1,2,0,1,4.24219842881184
2501,0,3,1,2,4.99054686546472
2502,0,3,1,1,4.62264546050414
2503,0,2,0,1,4.23229326747308
2504,0,4,1,2,4.16433691032995
2505,0,1,1,2,3.64095427980759
2506,0,1,1,1,2.48934970856972
2507,0,1,0,1,3.48903690431229
2508,0,0,0,1,3.71897746470681
2509,0,1,0,1,3.54805760403597
2510,0,3,0,1,3.99485251802033
2511,0,3,1,1,4.8697298912124
2512,1,4,1,2,4.28610981032667
2513,0,3,0,1,4.64850333156832
2514,1,4,1,2,4.71109575041085
2515,1,3,1,2,4.52818506008927
2516,0,4,1,1,3.71897746470681
2517,0,2,0,1,3.36197664816382
2518,0,0,1,1,4.95813963413326
2519,0,3,0,1,3.98418964783456
2520,0,1,0,1,3.47357381315206
2521,0,1,0,1,3.03016653929988
2522,0,0,0,1,0
2523,0,4,0,1,4.87549371910486
2524,0,1,0,1,3.97572781081992
2525,0,2,0,2,3.70819716071141
2526,0,3,0,2,4.70304997079633
2527,0,3,0,1,4.46809509861751
2528,0,0,1,1,3.18656449981089
2529,0,0,0,1,2.08307570102819
2530,0,3,1,1,4.92356432282382
2531,0,4,1,2,5.36387315516588
2532,0,0,0,1,4.12901780906576
2533,0,1,0,1,3.48903690431229
2534,0,3,0,1,4.80979853531293
2535,0,3,1,1,5.0970001846249
2536,0,0,1,1,3.21509511214302
2537,0,2,1,1,4.09422108556434
2538,0,4,0,1,4.07999335368405
2539,1,1,0,1,3.81389252234868
2540,0,2,1,1,4.03011130590141
2541,0,1,1,1,3.78814345705589
2542,0,0,0,1,3.55122854316599
2543,0,3,0,2,5.26168434247664
2544,1,2,1,3,4.46924387286298
2545,0,1,0,1,4.99981504355012
2546,0,3,0,1,3.80396525537708
2547,0,1,0,1,3.38510904306835
2548,0,4,0,1,4.21323386959562
2549,0,1,0,1,4.8697298912124
2550,0,2,1,1,2.04709160172688
2551,0,4,0,1,4.22583139777466
2552,0,2,0,1,2.66774250213017
2553,0,1,0,1,4.73192187527853
2554,0,3,1,2,4.32452213425179
2555,0,1,0,1,5.45561379348098
2556,0,1,0,1,3.65237199857938
2557,0,0,0,1,3.98375642157513
2558,0,3,1,1,4.4803760596152
2559,0,0,1,1,4.70512957562768
2560,0,0,0,1,3.55356075091532
2561,1,4,1,2,4.91108918600085
2562,0,4,0,2,2.65067784962022
2563,0,3,1,1,4.01490987546167
2564,0,4,0,1,0
2565,0,1,1,1,5.0263893492522
2566,0,4,0,2,4.44196904572395
2567,0,2,1,1,5.45474613715956
2568,0,0,1,1,3.18656449981089
2569,1,4,0,2,4.84968373914062
2570,0,4,1,2,4.34307858179414
2571,0,1,0,1,0
2572,0,0,0,1,3.9342360076427
2573,0,2,0,1,5.19250975320846
2574,0,1,0,1,3.73952538038121
2575,0,0,1,1,4.9513617514504
2576,0,2,1,1,3.62445292621661
2577,0,1,0,1,5.09429945995479
2578,0,0,1,1,4.00057642863194
2579,0,1,0,1,4.82357523338234
2580,0,2,1,1,5.50108075688223
2581,0,2,1,1,4.6309747319568
2582,0,3,0,1,3.19273057002677
2583,0,3,1,2,4.50306364774246
2584,0,1,0,1,4.16433691032995
2585,0,1,0,1,2.47546374518029
2586,0,1,0,1,0
2587,0,1,0,1,3.85883856462634
2588,0,1,0,1,4.23956660153005
2589,0,4,0,1,4.14569679512441
2590,0,2,1,1,5.06703435711191
2591,0,1,0,1,3.70700686840174
2592,0,1,0,1,3.28075927603926
2593,0,3,1,1,3.13285569449058
2594,1,2,1,1,4.31402529710251
2595,0,1,1,1,1.22768935515764
2596,0,3,0,1,4.62264546050414
2597,0,4,1,1,4.96582078281955
2598,1,4,1,3,4.15345975900949
2599,0,1,0,1,5.033186109149
2600,0,4,1,1,4.61864339020097
2601,0,1,0,1,3.4876205766141
2602,0,1,0,1,1.84427747689733
2603,1,4,1,2,4.19207610606775
2604,0,4,0,1,4.18716411357693
2605,0,0,1,1,4.60966552942086
2606,0,2,0,1,4.35192482404516
2607,0,1,1,1,4.69066387261234
2608,0,3,0,1,3.04979947474691
2609,0,4,1,1,4.21621840800389
2610,0,0,0,1,4.39992110373353
2611,0,0,0,1,3.4876205766141
2612,0,3,1,1,3.52368317752666
2613,0,0,0,1,3.33754734103438
2614,0,4,0,1,0
2615,0,3,0,1,5.36824998188426
2616,0,2,0,1,4.27731493684246
2617,0,2,0,1,2.92169894930515
2618,0,1,0,1,3.59228798391313
2619,0,4,0,1,4.48710795181353
2620,0,3,1,2,4.74395462386343
2621,0,2,0,1,2.7029087819384
2622,0,3,0,1,4.49507035214948
2623,0,2,1,1,4.70856451367796
2624,1,4,1,2,5.47357701100839
2625,0,0,0,1,3.89724771468402
2626,0,1,1,1,3.57242820764319
2627,0,2,0,1,3.14013000409381
2628,0,4,1,2,4.0189295056116
2629,0,0,1,1,3.39435583238687
2630,0,1,0,1,3.02371545774932
2631,0,0,0,1,3.90228504063455
2632,0,1,1,1,3.57960184774916
2633,0,0,1,1,0
2634,1,4,1,2,4.15109655405035
2635,0,1,0,2,4.0510667307505
2636,0,2,1,1,4.89584779784597
2637,0,2,0,2,3.8601605568899
2638,0,2,0,2,3.91522770375981
2639,0,1,0,1,4.69401035313058
2640,0,4,1,1,4.37145960140028
2641,0,2,1,1,4.66892717565134
2642,0,3,0,1,2.330399762151
2643,0,3,1,3,2.95648274376237
2644,0,4,0,1,4.87549371910486
2645,0,0,1,1,4.37821507769525
2646,0,4,0,1,4.85152284007023
2647,0,4,1,2,4.60243918052208
2648,0,0,1,1,4.34182447539923
2649,0,1,1,1,2.44613894375271
2650,0,1,0,1,3.92565517340237
2651,0,1,0,1,3.93047244479671
2652,0,1,1,1,4.59603180187568
2653,0,1,0,1,5.09464445266687
2654,0,1,1,1,4.51633897228148
2655,0,4,0,3,4.83579011394911
2656,0,1,1,1,3.51116264326042
2657,0,1,1,1,4.52554016882157
2658,1,1,1,1,2.15731504023332
2659,0,0,1,1,4.79188462205809
2660,0,0,0,1,1.83811354260145
2661,1,4,0,2,4.9017470608939
2662,0,3,1,1,4.19672192634483
2663,0,1,0,1,4.84350212878795
2664,0,1,0,1,4.2520912597269
2665,0,0,1,1,4.92705784485544
2666,0,4,1,1,3.81542895127263
2667,0,3,0,1,4.44545896745703
2668,0,0,1,1,3.91733434522798
2669,0,1,0,1,3.87571978518027
2670,0,0,0,1,4.26358811461172
2671,1,4,1,2,4.42855776488768
2672,0,4,0,2,4.7076084290666
2673,0,2,0,1,0
2674,0,0,1,1,3.77478725035163
2675,0,2,1,1,4.96908198788735
2676,0,3,1,1,4.5494273418784
2677,0,0,1,1,3.11238475704697
2678,0,4,0,1,2.41566219802653
2679,1,2,1,2,4.59348049924642
2680,0,3,0,1,4.06501079098954
2681,0,0,0,1,4.73228394439051
2682,0,0,0,1,3.69225215143667
2683,0,0,0,1,4.61375392185446
2684,1,3,1,2,5.01709065035655
2685,0,2,0,1,4.25525444286958
2686,0,1,0,1,4.13068595275681
2687,0,1,1,1,4.53554690059593
2688,0,3,0,2,4.21753873059194
2689,0,2,0,1,5.4856497323378
2690,0,1,0,1,0
2691,0,3,0,3,4.56383577815293
2692,0,4,1,1,4.72192703340102
2693,0,1,0,1,3.8072629123723
2694,0,3,0,1,1.25177726916492
2695,1,4,1,2,4.54138349803852
2696,0,0,0,1,4.40516117240441
2697,0,0,0,1,4.30833235421597
2698,0,4,1,3,4.10006585055193
2699,1,3,1,2,4.49883449746684
2700,0,1,0,1,0
2701,1,4,1,2,3.91926940706318
2702,0,0,0,1,3.75207009169952
2703,0,3,0,1,4.88133658373604
2704,0,1,1,1,4.2520912597269
2705,0,1,0,1,2.69576122950531
2706,0,2,1,1,3.71297335220543
2707,0,0,0,1,4.16433691032995
2708,0,1,0,1,5.40502770168551
2709,0,0,1,1,4.10773281734219
2710,0,0,0,1,1.22768935515764
2711,0,4,1,1,3.87571978518027
2712,0,4,1,1,5.09133715197054
2713,0,4,1,1,3.70700686840174
2714,0,2,0,1,4.59089488788106
2715,0,0,0,1,4.76617929020742
2716,1,1,1,2,5.57698165925439
2717,0,2,0,1,2.99836038594793
2718,0,4,1,1,4.6344554777746
2719,0,3,1,1,3.59013415894383
2720,0,1,1,1,4.59249011119581
2721,0,0,1,1,4.65842461075872
2722,0,3,1,1,3.33754734103438
2723,1,4,1,3,4.44483760334589
2724,1,1,0,1,3.13608158969851
2725,0,3,1,1,3.96488651566108
2726,0,3,1,1,5.00988234549977
2727,0,2,0,1,4.29592395640901
2728,0,1,0,1,4.36707906763397
2729,0,4,0,1,4.07411329616794
2730,0,0,0,1,3.70552106445159
2731,0,2,1,2,5.13420199164905
2732,0,0,0,1,5.00803537997454
2733,0,3,1,2,3.50909202957905
2734,1,4,1,2,4.84245064338236
2735,0,2,1,1,4.31459646523133
2736,0,3,1,1,4.34152132908473
2737,0,0,0,1,4.65686170124608
2738,0,4,1,2,4.77354433474599
2739,0,1,0,1,3.82469985665382
2740,0,0,0,1,2.82802859943682
2741,0,4,0,1,4.22921851011993
2742,1,3,1,1,2.78563351534471
2743,0,0,0,1,4.4834824421448
2744,0,1,1,2,4.38274477960862
2745,0,3,0,2,5.40455615851766
2746,0,1,1,2,4.64145426299894
2747,0,1,1,1,4.39416202216334
2748,0,2,1,1,5.19561436461193
2749,0,1,0,1,2.22894676116648
2750,0,2,1,1,4.63290694095969
2751,0,2,0,1,4.23229326747308
2752,0,2,0,1,5.26340733196551
2753,0,2,1,1,5.37538281191086
2754,0,1,0,1,3.74647430122679
2755,0,2,1,2,4.77077022519469
2756,0,0,0,1,1.27695771228042
2757,0,2,0,1,0
2758,0,3,0,3,4.37378381335875
2759,0,2,0,1,4.2228633778793
2760,0,0,0,1,4.16858958614829
2761,0,1,0,1,2.89233059252085
2762,0,1,1,1,4.95426083873532
2763,0,3,0,1,3.08212085831862
2764,0,2,0,1,4.52714925719756
2765,0,2,0,1,5.01248924666417
2766,0,1,1,1,4.45193500848979
2767,0,0,0,1,0
2768,0,0,1,1,3.86270794232342
2769,0,4,0,1,3.76762987605848
2770,0,0,1,1,3.03232717633113
2771,0,0,1,1,5.42161603333188
2772,0,1,0,1,3.36197664816382
2773,1,4,1,2,5.24516913273726
2774,0,1,0,1,4.34846177200175
2775,0,3,0,1,5.05827035500678
2776,0,1,1,1,3.8253655142333
2777,0,4,0,3,3.19273057002677
2778,0,4,0,1,3.98853225610907
2779,0,2,1,1,3.97229104655868
2780,0,3,0,1,3.3998631280907
2781,0,2,0,1,4.30583797355074
2782,0,2,1,1,1.57919800633047
2783,0,3,0,2,4.29592395640901
2784,0,1,0,1,1.90222506340716
2785,0,4,1,1,4.76357617291944
2786,0,2,0,1,4.15345975900949
2787,0,4,0,1,4.70369486759146
2788,0,4,0,1,4.25057970744538
2789,0,4,0,1,4.23554035516859
2790,0,4,1,2,4.16045868232898
2791,0,4,1,1,4.73043472743018
2792,0,4,1,2,4.2530440974816
2793,0,0,1,1,3.98058564928932
2794,0,4,1,1,4.241132321329
2795,0,1,1,1,0
2796,0,3,1,2,4.92488466322533
2797,0,4,0,1,3.09500638004479
2798,0,1,0,1,3.58890559182671
2799,0,0,0,1,4.3035412083759
2800,0,2,1,1,4.98223584050568
2801,0,1,1,1,4.63844861367139
2802,0,3,0,1,1.76244510992945
2803,0,4,1,1,4.90058545600546
2804,1,2,1,2,5.31107650282094
2805,0,1,1,3,3.41760523128604
2806,0,3,0,1,3.95492764419167
2807,0,2,0,1,3.8452444284096
2808,0,0,0,1,4.1337369464692
2809,0,0,0,1,3.58811155024906
2810,0,2,0,1,4.12662493168343
2811,0,3,1,1,4.08132311278667
2812,0,1,1,1,5.47966328378279
2813,0,3,1,1,4.94328945069774
2814,0,4,1,2,4.53908008742761
2815,0,4,1,2,4.09203840012945
2816,0,1,0,1,1.68910533020338
2817,0,2,0,1,4.57792156950407
2818,0,2,1,1,5.34050312798094
2819,0,2,0,1,2.60943023378635
2820,0,1,0,2,4.22005227320216
2821,0,1,1,2,4.11632344820883
2822,0,2,1,1,4.72498132857512
2823,0,3,1,1,4.61821725471853
2824,1,4,1,2,4.65417925348904
2825,0,1,0,1,3.64721701879055
2826,0,0,1,1,4.39416202216334
2827,0,0,0,1,3.5127186522607
2828,0,0,1,1,2.94968835502482
2829,0,3,0,1,4.08407697053169
2830,0,1,0,1,4.62177705461107
2831,0,2,0,1,4.74460998334577
2832,0,1,1,1,4.44812644232957
2833,0,1,1,1,4.46428577626613
2834,0,0,0,1,1.57080651077114
2835,1,3,0,2,4.66635079119965
2836,0,1,1,1,4.55231622615333
2837,0,2,1,1,2.44835872137358
2838,1,3,1,2,4.18297351357748
2839,0,2,0,1,4.57513168649586
2840,0,3,0,1,2.75464414110368
2841,0,1,0,1,2.71011525186466
2842,0,2,0,1,4.49108831183213
2843,0,4,1,2,3.48057094367022
2844,0,3,1,1,4.31729349417601
2845,0,4,1,2,4.44944503531689
2846,0,4,1,2,3.83406146395843
2847,0,3,0,2,4.37955757801323
2848,0,0,0,1,3.51569631237312
2849,0,3,1,1,4.17869141866084
2850,0,2,0,2,5.1384232706956
2851,0,2,0,1,1.2821321474911
2852,0,1,1,1,2.16356753101552
2853,0,4,1,1,5.41974291654547
2854,0,2,0,1,4.37145960140028
2855,0,4,1,2,5.31013470189197
2856,0,3,0,1,5.05077131120029
2857,0,1,0,1,5.59908645623397
2858,0,0,0,1,4.49675486198826
2859,0,1,0,1,3.79805793603111
2860,0,0,0,1,4.18422884255149
2861,0,1,0,1,3.84947192858705
2862,0,3,0,2,4.85965578251014
2863,0,0,1,1,2.67466317231457
2864,0,3,0,1,4.47901889424994
2865,0,1,0,1,4.75242906003806
2866,0,3,1,1,5.1437253814742
2867,0,1,1,2,4.35523281946337
2868,1,4,1,3,4.9859906285579
2869,0,2,0,1,3.08349274333952
2870,0,0,0,1,4.13471363436428
2871,0,0,0,1,4.3492738963785
2872,0,2,0,1,2.29270029744609
2873,0,3,0,1,3.51393070617753
2874,0,3,1,1,4.3614928307857
2875,0,0,1,1,2.53982243165064
2876,0,1,1,2,4.00215853439018
2877,0,3,0,2,4.7067964507091
2878,0,1,1,1,3.67021032418148
2879,0,3,1,2,3.27687896442781
2880,0,0,0,1,3.10432283083072
2881,0,3,0,2,4.22832765602168
2882,0,1,0,1,3.89724771468402
2883,0,0,0,1,3.71262138316315
2884,0,3,0,1,4.31585408881508
2885,0,2,1,2,3.82392386218619
2886,0,3,0,1,5.17817580453077
2887,0,4,1,2,4.83491258345098
2888,0,0,0,1,3.44744997727448
2889,0,0,1,2,4.26358811461172
2890,0,4,0,1,5.61634042965833
2891,0,1,1,1,5.21442072379918
2892,0,4,1,2,4.33180489666985
2893,0,2,0,1,3.69380362409381
2894,0,0,1,1,3.73722029133504
2895,0,0,0,1,3.75803102984427
2896,0,0,1,1,4.0189295056116
2897,0,1,0,2,0
2898,0,3,0,1,4.60243918052208
2899,0,4,1,2,4.469614738813
2900,0,3,0,1,4.9643419644632
2901,1,3,1,1,4.80128504401193
2902,0,3,0,2,0
2903,0,0,1,1,3.03927584199162
2904,1,0,1,1,3.4759004239044
2905,0,0,0,1,4.56508447480843
2906,0,1,0,1,4.73968001786034
2907,0,1,0,1,4.55575789535472
2908,0,0,0,1,3.66927866496757
2909,0,1,0,1,4.03011130590141
2910,1,4,1,2,3.805709633196
2911,0,0,0,1,2.73024432480695
2912,0,0,1,2,5.2040066870768
2913,0,3,0,1,4.10275660153917
2914,1,1,1,3,4.77334896776687
2915,0,1,1,1,3.88642337876535
2916,0,2,0,1,3.77478725035163
2917,0,0,0,1,3.53049450476973
2918,0,0,0,2,3.54278130964786
2919,0,0,0,1,5.32273513430267
2920,0,1,0,1,3.10432283083072
2921,0,3,0,1,2.31322017301248
2922,0,4,0,1,4.21197646793318
2923,0,2,0,1,4.17869141866084
2924,0,2,1,1,0
2925,1,4,1,2,4.00578460687651
2926,0,1,0,1,4.72888240018078
2927,0,0,0,1,3.38072785647137
2928,0,0,0,1,4.68646211306206
2929,0,3,1,3,4.64850333156832
2930,1,3,1,2,5.2040066870768
2931,0,0,0,1,1.97981169391904
2932,0,2,0,1,4.51633897228148
2933,0,0,0,1,3.91371651691679
2934,0,4,1,2,5.0073821241578
2935,0,1,1,1,2.25314763227623
2936,0,2,0,1,4.75952701260414
2937,0,1,0,1,3.78199872647151
2938,0,4,0,2,4.38900771095096
2939,0,1,0,1,3.54426644413104
2940,0,0,0,1,3.63597365267453
2941,1,0,1,1,4.70206643752668
2942,0,1,1,1,4.58966601733352
2943,0,2,1,1,4.53840359861588
2944,0,4,0,2,5.0869102079135
2945,0,2,0,1,3.5754960035134
2946,0,2,1,1,4.92437835989337
2947,1,4,1,2,4.96626091833479
2948,0,4,1,1,3.64095427980759
2949,0,4,1,1,4.15820347873961
2950,1,3,1,2,5.57789686212503
2951,0,0,0,1,2.65632889979388
2952,0,2,0,1,4.41219201199217
2953,0,2,1,1,4.8524957870319
2954,0,4,1,1,3.59568242318521
2955,0,4,1,1,2.41994876311398
2956,0,4,0,2,3.71897746470681
2957,0,2,0,1,4.20556381271336
2958,0,1,0,1,2.96884333734995
2959,0,1,0,1,3.84774738918118
2960,0,2,0,1,4.32452213425179
2961,0,2,1,1,3.6709308314233
2962,0,0,0,1,2.10900031614446
2963,0,0,0,1,2.55783914649909
2964,0,2,1,1,4.92293853491374
2965,0,0,0,1,4.00300336832444
2966,0,1,0,1,1.22768935515764
2967,0,0,0,1,4.05671734095233
2968,0,4,1,1,1.59630859998627
2969,0,1,0,1,2.67466317231457
2970,0,3,1,3,4.92705784485544
2971,0,3,0,1,4.13471363436428
2972,0,4,1,1,4.26358811461172
2973,0,4,0,1,3.21148015122402
2974,1,4,1,2,4.00787576539293
2975,0,1,1,1,4.01628617086534
2976,0,1,0,1,4.58704394208241
2977,0,1,0,1,4.46169704663232
2978,0,2,0,1,3.89724771468402
2979,0,4,0,1,4.92063928730682
2980,1,3,1,2,3.98511858413741
2981,0,2,1,1,4.39992110373353
2982,0,0,1,1,4.94889374753287
2983,0,2,0,1,4.37821507769525
2984,0,2,0,1,3.97158339789509
2985,0,1,0,1,3.97270406521994
2986,0,2,1,2,2.6886717125147
2987,0,2,1,1,4.92244257773206
2988,0,2,1,1,4.86530971099293
2989,0,0,1,1,3.76336106735993
2990,0,3,0,1,3.5127186522607
2991,0,1,0,1,4.27501362626855
2992,0,2,0,1,3.28368029040627
2993,1,3,1,2,4.74395462386343
2994,0,3,1,1,4.52878112479493
2995,0,0,0,1,3.63818408530979
2996,0,0,1,1,4.71220118061868
2997,0,3,0,1,3.56886172945215
2998,0,3,0,1,2.51061500649821
2999,0,3,1,2,4.69303367658156
3000,0,0,0,1,3.44557432913963
3001,0,3,0,1,4.23956660153005
3002,1,4,1,2,5.09615538633348
3003,0,3,0,1,4.48924353660783
3004,0,1,0,1,4.67159375010838
3005,0,1,1,1,2.68514844663457
3006,0,4,1,2,4.76008469058663
3007,0,4,1,3,4.73729433891513
3008,0,4,0,2,4.96863152890107
3009,0,2,1,1,4.57580515845856
3010,0,1,1,1,3.72735387712798
3011,1,0,0,1,3.59704362801755
3012,0,0,0,1,4.40470445439626
3013,0,3,1,1,4.12264982759434
3014,0,1,0,1,4.91451159174041
3015,0,2,1,1,1.91574542205005
3016,0,3,0,1,3.6616061212729
3017,0,2,1,1,4.51633897228148
3018,0,1,1,1,4.47104160406032
3019,0,1,0,1,2.96161240528648
3020,0,0,0,1,1.96509541695978
3021,0,4,0,1,5.09824284072643
3022,0,3,1,1,4.63678281433085
3023,0,2,0,1,0
3024,0,1,1,1,5.63866631275799
